order_id,user_id,session_id,order_ts,gross_amount,discount_amount,net_amount,payment_method,coupon_id,coupon_discount_pct,item_count,total_qty,shipping_pincode,shipping_city_tier,payment_fail_count_before_success,device_reuse_count,pincode_reuse_count,order_value_zscore_by_category,qty_outlier_flag,multi_coupon_user_flag,high_discount_flag,new_user_flag,cod_flag,refund_amount,refund_approved,rto_flag,risk_score,risk_band
o000002862,u002812,s000065552,2025-11-26 15:46:28,12871.33,0.0,12871.33,wallet,,0.0,4,6,575842.0,unknown,0,1,31.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002863,u001559,s000065567,2025-11-26 18:19:52,3480.75,0.0,3480.75,card,,0.0,3,5,572495.0,unknown,0,1,17.0,0,0,0,0,0,0,3480.75,1,1,17.0,Low
o000002864,u002226,s000065588,2025-11-26 23:49:21,5250.45,0.0,5250.45,netbanking,,0.0,2,6,574252.0,unknown,2,1,29.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000002865,,s000065597,2025-11-26 14:46:21,12295.38,500.0,11795.38,cod,flash40,4.07,3,5,569064.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,1,1,15.0,Low
o000002866,u000792,s000065618,2025-11-26 15:36:44,3776.2,0.0,3776.2,cod,,0.0,2,2,574597.0,unknown,0,1,18.0,0,0,0,0,0,1,0.0,1,1,25.0,Low
o000002867,u001964,s000065642,2025-11-26 10:34:04,2511.55,0.0,2511.55,upi,,0.0,3,4,569539.0,unknown,0,1,76.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002868,,s000065651,2025-11-26 22:48:26,5555.96,0.0,5555.96,cod,,0.0,3,7,567119.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,0,0,8.0,Low
o000002869,u000521,s000065691,2025-11-26 09:41:01,2445.41,0.0,2445.41,card,,0.0,3,6,572276.0,unknown,1,1,16.0,0,0,0,0,1,0,0.0,0,0,18.0,Low
o000002870,u002954,s000065768,2025-11-26 04:41:47,17855.21,0.0,17855.21,upi,,0.0,3,6,571647.0,unknown,0,1,26.0,0,0,1,0,0,0,0.0,0,0,20.0,Low
o000002871,u001474,s000065783,2025-11-26 00:11:56,4961.4,0.0,4961.4,upi,,0.0,1,3,575438.0,unknown,0,1,18.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002872,u002566,s000065787,2025-11-26 09:33:52,27132.13,0.0,27132.13,card,,0.0,4,9,575139.0,unknown,1,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002873,u003131,s000065801,2025-11-27 12:25:22,4220.69,0.0,4220.69,cod,,0.0,3,6,568518.0,unknown,0,14,74.0,0,0,1,0,0,1,0.0,0,0,40.0,Medium
o000002874,,s000065814,2025-11-27 04:23:34,771.03,0.0,771.03,cod,,0.0,2,2,569273.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,0,0,8.0,Low
o000002875,u002163,s000065863,2025-11-27 16:26:26,18745.65,0.0,18745.65,card,,0.0,3,7,574573.0,unknown,0,1,20.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002876,u002626,s000065867,2025-11-27 04:57:39,3716.38,0.0,3716.38,card,,0.0,2,3,574597.0,unknown,0,1,18.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002877,u001087,s000065915,2025-11-27 10:45:21,13664.18,120.0,13544.18,cod,cpn014,0.88,3,8,575439.0,unknown,0,1,28.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002878,u002260,s000065987,2025-11-27 13:57:07,34021.29,0.0,34021.29,upi,,0.0,3,9,577548.0,unknown,0,1,20.0,0,0,0,0,1,0,0.0,0,0,18.0,Low
o000002879,u000341,s000065990,2025-11-27 12:08:22,12531.01,0.0,12531.01,upi,,0.0,3,6,568518.0,unknown,0,14,74.0,0,0,0,0,0,0,0.0,0,0,22.0,Low
o000002880,u001901,s000065995,2025-11-27 13:30:38,2176.33,0.0,2176.33,cod,,0.0,2,5,579501.0,unknown,0,1,23.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002881,u000431,s000066006,2025-11-27 19:39:35,4396.74,0.0,4396.74,cod,,0.0,1,3,569539.0,unknown,0,1,76.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002882,u002714,s000066007,2025-11-27 23:32:01,6599.01,0.0,6599.01,upi,,0.0,1,3,569539.0,unknown,0,1,76.0,0,0,0,0,0,0,5469.78,1,0,10.0,Low
o000002883,u001603,s000066009,2025-11-27 05:15:16,5862.18,0.0,5862.18,card,,0.0,3,6,577934.0,unknown,1,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002884,u000582,s000066045,2025-11-27 02:07:25,220.71,0.0,295.81,card,,0.0,1,3,579501.0,unknown,0,1,23.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002885,u000826,s000066060,2025-11-27 09:15:09,7072.12,0.0,7072.12,cod,,0.0,2,2,579260.0,unknown,0,1,36.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002886,u003006,s000066083,2025-11-27 07:13:01,9586.69,0.0,9586.69,netbanking,,0.0,3,4,575139.0,unknown,0,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002887,u001457,s000066087,2025-11-27 05:27:18,4248.9,80.0,4168.9,card,shipfree,1.88,2,4,575692.0,unknown,0,1,21.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002888,u001141,s000066168,2025-11-27 04:06:31,992.82,0.0,992.82,card,,0.0,3,6,563967.0,unknown,0,1,77.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002889,u003131,s000066172,2025-11-27 08:54:18,908.27,80.0,828.27,cod,shipfree,8.81,1,1,568518.0,unknown,0,14,74.0,0,0,1,0,0,1,0.0,0,1,47.0,Medium
o000002890,u001622,s000066187,2025-11-27 06:05:16,17475.19,0.0,17475.19,netbanking,,0.0,2,5,574573.0,unknown,0,1,20.0,0,0,0,0,0,0,13402.41,1,0,10.0,Low
o000002891,u002920,s000066201,2025-11-27 03:03:42,10957.71,0.0,10957.71,cod,,0.0,2,5,565894.0,unknown,0,10,66.0,0,0,0,0,0,1,0.0,0,0,30.0,Low
o000002892,u001370,s000066206,2025-11-27 17:26:09,27717.46,0.0,27717.46,upi,,0.0,4,10,579884.0,unknown,0,1,26.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002893,u000863,s000066207,2025-11-27 04:40:34,2215.98,0.0,2215.98,card,,0.0,3,5,565894.0,unknown,0,1,66.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002894,u000566,s000066211,2025-11-27 03:50:51,10926.28,0.0,10926.28,upi,,0.0,4,6,575674.0,unknown,0,1,23.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002895,u002530,s000066236,2025-11-27 07:58:05,38487.6,0.0,38487.6,upi,,0.0,4,8,577742.0,unknown,0,1,28.0,0,0,0,0,0,0,36701.14,1,0,10.0,Low
o000002896,u001887,s000066248,2025-11-27 07:59:54,30080.72,0.0,30080.72,card,,0.0,3,7,572495.0,unknown,0,1,17.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002897,u003192,s000066284,2025-11-28 16:20:17,17117.22,0.0,17117.22,card,,0.0,3,5,563966.0,unknown,1,1,63.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002898,u002504,s000066328,2025-11-28 13:35:39,2292.06,250.0,2042.06,upi,welcome20,10.91,2,3,569190.0,unknown,1,1,55.0,0,0,1,0,0,0,0.0,0,0,20.0,Low
o000002899,u002316,s000066355,2025-11-28 07:50:05,1118.08,111.81,1006.27,card,cpn012,10.0,1,2,574573.0,unknown,1,1,20.0,0,0,1,0,0,0,0.0,0,0,20.0,Low
o000002900,u000359,s000066376,2025-11-28 16:48:25,8562.05,0.0,8562.05,card,,0.0,4,6,571561.0,unknown,0,1,14.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002901,u000944,s000066400,2025-11-28 23:57:14,171.38,0.0,224.94,netbanking,,0.0,1,2,572495.0,unknown,0,1,17.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002902,u001155,s000066425,2025-11-28 04:45:10,5824.64,0.0,5824.64,upi,,0.0,2,3,576088.0,unknown,0,1,25.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002903,u000350,s000066433,2025-11-28 19:27:28,11855.88,0.0,11855.88,card,,0.0,3,5,572163.0,unknown,1,1,29.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002904,u000047,s000066442,2025-11-28 01:15:39,7215.04,0.0,7215.04,netbanking,,0.0,3,7,578600.0,unknown,0,1,25.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002905,u002303,s000066461,2025-11-28 22:07:17,9523.47,0.0,9523.47,card,,0.0,3,5,575139.0,unknown,0,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002906,u000078,s000066486,2025-11-28 01:25:36,12707.18,80.0,12627.18,cod,shipfree,0.63,2,3,579501.0,unknown,0,1,23.0,0,0,0,0,0,1,0.0,1,0,18.0,Low
o000002907,u001779,s000066515,2025-11-28 21:03:45,4671.51,500.0,4171.51,cod,flash40,10.7,2,5,575842.0,unknown,0,1,31.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002908,u000016,s000066516,2025-11-28 11:14:13,180.37,0.0,246.49,card,,0.0,1,1,576074.0,unknown,0,1,29.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002909,,s000066517,2025-11-28 05:36:47,32710.97,80.0,32630.97,cod,shipfree,0.24,3,7,568970.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,0,0,8.0,Low
o000002910,u002948,s000066543,2025-11-28 10:16:44,2221.7,0.0,2221.7,card,,0.0,3,5,563966.0,unknown,0,1,63.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002911,u001010,s000066561,2025-11-28 00:44:04,536.4,0.0,536.4,card,,0.0,1,3,575661.0,unknown,3,1,25.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000002912,u001023,s000066570,2025-11-28 23:04:51,26384.41,150.0,26234.41,cod,flat150,0.57,4,10,575614.0,unknown,0,1,20.0,0,0,0,0,0,1,0.0,1,0,18.0,Low
o000002913,u002549,s000066578,2025-11-28 21:25:56,7759.1,0.0,7759.1,upi,,0.0,4,9,568375.0,unknown,0,1,59.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002914,u001934,s000066591,2025-11-28 07:04:42,13522.42,0.0,13522.42,cod,,0.0,3,6,572276.0,unknown,0,1,16.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002915,u003170,s000066599,2025-11-28 20:46:27,6090.64,0.0,6090.64,card,,0.0,4,9,576074.0,unknown,0,1,29.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002916,,s000066611,2025-11-28 06:19:54,3839.94,0.0,3839.94,card,,0.0,3,5,564477.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000002917,u000359,s000066629,2025-11-28 22:12:06,14372.4,0.0,14372.4,netbanking,,0.0,2,6,571561.0,unknown,1,1,14.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002918,u000699,s000066641,2025-11-28 19:45:33,5873.27,0.0,5873.27,cod,,0.0,2,4,577548.0,unknown,0,1,20.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002919,u001444,s000066643,2025-11-28 08:27:28,3184.42,0.0,3184.42,card,,0.0,2,4,578600.0,unknown,0,1,25.0,0,0,0,0,0,0,2454.37,1,0,10.0,Low
o000002920,u001270,s000066698,2025-11-28 23:17:04,6584.12,0.0,6584.12,card,,0.0,2,4,568518.0,unknown,0,1,74.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002921,u003032,s000066701,2025-11-28 13:38:28,4342.92,0.0,4342.92,upi,,0.0,2,6,569539.0,unknown,2,1,76.0,0,0,0,0,0,0,3508.74,1,0,25.0,Low
o000002922,u002790,s000066706,2025-11-28 17:20:14,3124.5,0.0,3124.5,netbanking,,0.0,1,3,579236.0,unknown,2,1,23.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000002923,u002130,s000066755,2025-11-28 02:03:51,3655.17,0.0,3655.17,upi,,0.0,1,3,576422.0,unknown,0,1,28.0,0,0,0,0,1,0,0.0,0,0,18.0,Low
o000002924,u002300,s000066762,2025-11-28 01:39:24,1902.53,0.0,1902.53,cod,,0.0,1,1,574441.0,unknown,0,1,21.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002925,u000046,s000066783,2025-11-28 22:00:00,14850.01,0.0,14850.01,card,,0.0,4,9,575614.0,unknown,1,1,20.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002926,,s000066809,2025-11-28 10:57:56,1356.33,0.0,1356.33,netbanking,,0.0,3,9,564477.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000002927,u002555,s000066841,2025-11-28 19:53:03,2441.13,0.0,2441.13,card,,0.0,1,3,579609.0,unknown,0,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002928,u001248,s000066842,2025-11-28 12:04:59,5991.62,0.0,5991.62,netbanking,,0.0,4,7,579501.0,unknown,0,1,23.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002929,u000621,s000066869,2025-11-28 12:46:28,4900.05,0.0,4900.05,card,,0.0,2,6,568518.0,unknown,0,1,74.0,0,0,0,0,0,0,4900.05,1,1,17.0,Low
o000002930,,s000066884,2025-11-28 21:49:07,17291.76,0.0,17291.76,wallet,,0.0,4,7,567708.0,unknown,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000002931,,s000066910,2025-11-28 07:00:59,978.54,80.0,898.54,upi,shipfree,8.18,1,1,567718.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000002932,,s000066923,2025-11-28 13:44:30,7618.46,0.0,7618.46,card,,0.0,3,5,565812.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000002933,u002250,s000066940,2025-11-28 11:42:53,3414.27,0.0,3414.27,card,,0.0,3,8,572149.0,unknown,3,1,27.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000002934,u002999,s000066963,2025-11-28 10:21:07,2223.96,0.0,2223.96,card,,0.0,1,3,568518.0,unknown,1,1,74.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002935,,s000067002,2025-11-29 02:55:13,943.15,80.0,863.15,card,shipfree,8.48,1,1,564919.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000002936,u000709,s000067080,2025-11-29 21:53:56,13495.23,0.0,13495.23,card,,0.0,4,9,573828.0,unknown,0,1,28.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002937,u000138,s000067089,2025-11-29 01:25:27,16800.7,0.0,16800.7,upi,,0.0,3,4,569539.0,unknown,0,1,76.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002938,u003090,s000067116,2025-11-29 09:05:19,6266.18,0.0,6266.18,netbanking,,0.0,4,9,574252.0,unknown,1,1,29.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002939,u002792,s000067181,2025-11-29 22:48:47,6245.07,0.0,6245.07,cod,,0.0,1,3,568375.0,unknown,0,1,59.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002940,u000001,s000067206,2025-11-29 20:47:28,637.09,0.0,637.09,card,,0.0,2,3,578018.0,unknown,0,1,21.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002941,u001868,s000067213,2025-11-29 21:44:32,18508.54,500.0,18008.54,card,flash40,2.7,3,7,572276.0,unknown,0,1,16.0,0,0,1,0,0,0,14283.51,1,0,20.0,Low
o000002942,u001202,s000067219,2025-11-29 09:41:51,5137.41,0.0,5137.41,card,,0.0,2,5,573828.0,unknown,0,1,28.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002943,u000711,s000067266,2025-11-29 10:26:30,1290.74,0.0,1290.74,card,,0.0,2,5,569539.0,unknown,0,1,76.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002944,u001402,s000067269,2025-11-29 08:37:54,5728.32,500.0,5228.32,card,flash40,8.73,4,8,568375.0,unknown,0,1,59.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002945,u000437,s000067289,2025-11-29 03:52:49,7939.21,0.0,7939.21,netbanking,,0.0,4,10,572398.0,unknown,0,1,29.0,0,0,0,0,0,0,7939.21,1,1,17.0,Low
o000002946,u001654,s000067290,2025-11-29 16:26:10,4248.49,0.0,4248.49,cod,,0.0,2,4,565285.0,unknown,0,1,62.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002947,u002051,s000067300,2025-11-29 10:12:20,5236.05,120.0,5116.05,card,cpn014,2.29,3,5,569190.0,unknown,0,1,55.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002948,u001479,s000067317,2025-11-29 21:24:54,18211.7,0.0,18211.7,card,,0.0,3,6,579260.0,unknown,2,1,36.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000002949,u002502,s000067348,2025-11-29 01:40:49,1327.11,0.0,1327.11,card,,0.0,2,2,579266.0,unknown,0,1,23.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002950,u002559,s000067382,2025-11-29 17:03:19,4338.18,0.0,4338.18,upi,,0.0,4,10,568518.0,unknown,0,1,74.0,0,0,0,0,0,0,3838.81,1,0,10.0,Low
o000002951,u002507,s000067407,2025-11-29 08:45:53,5608.38,0.0,5608.38,card,,0.0,2,6,568518.0,unknown,0,1,74.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002952,u001476,s000067432,2025-11-29 21:28:05,6230.56,0.0,6230.56,card,,0.0,4,6,563967.0,unknown,0,1,77.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002953,u003149,s000067460,2025-11-29 08:45:14,3786.89,0.0,3786.89,cod,,0.0,2,4,575438.0,unknown,0,1,18.0,0,0,0,0,1,1,0.0,0,0,26.0,Low
o000002954,u000920,s000067466,2025-11-29 10:07:40,3148.71,0.0,3148.71,upi,,0.0,2,5,571647.0,unknown,1,1,26.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002955,,s000067473,2025-11-29 06:01:59,2408.1,0.0,2408.1,upi,,0.0,2,4,562326.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000002956,u001534,s000067480,2025-11-29 23:37:40,8414.37,150.0,8264.37,card,cpn008,1.78,4,11,578018.0,unknown,0,1,21.0,0,1,0,0,0,0,0.0,0,0,18.0,Low
o000002957,u002797,s000067487,2025-11-29 09:05:46,2495.04,0.0,2495.04,cod,,0.0,1,2,577080.0,unknown,0,1,26.0,0,0,0,0,1,1,0.0,0,0,26.0,Low
o000002958,u001245,s000067518,2025-11-29 16:57:43,8955.22,0.0,8955.22,upi,,0.0,2,4,572788.0,unknown,1,1,19.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002959,,s000067527,2025-11-29 05:25:04,6359.8,0.0,6359.8,cod,,0.0,4,6,565101.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,0,0,8.0,Low
o000002960,u000373,s000067565,2025-11-30 21:33:24,1179.27,0.0,1179.27,cod,,0.0,2,2,574441.0,unknown,0,1,21.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002961,u000448,s000067575,2025-11-30 02:07:44,1014.48,0.0,1014.48,card,,0.0,1,2,574360.0,unknown,1,1,25.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002962,,s000067620,2025-11-30 14:29:50,4436.28,0.0,4436.28,upi,,0.0,2,4,563019.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000002963,u001228,s000067667,2025-11-30 02:13:47,919.79,0.0,919.79,upi,,0.0,2,4,571647.0,unknown,0,1,26.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002964,,s000067673,2025-11-30 12:39:32,25848.0,0.0,25848.0,cod,,0.0,3,9,566136.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,0,0,8.0,Low
o000002965,,s000067739,2025-11-30 06:01:47,461.03,0.0,520.64,cod,,0.0,2,3,565765.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,0,0,8.0,Low
o000002966,u003120,s000067763,2025-11-30 00:18:08,11766.72,0.0,11766.72,cod,,0.0,4,7,571647.0,unknown,0,1,26.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002967,u001311,s000067813,2025-11-30 15:31:36,2449.56,150.0,2299.56,upi,cpn008,6.12,3,6,572163.0,unknown,0,1,29.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002968,u000567,s000067840,2025-11-30 06:30:21,9123.1,0.0,9123.1,card,,0.0,4,8,563967.0,unknown,1,1,77.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002969,u001680,s000067842,2025-11-30 08:42:54,5576.91,0.0,5576.91,upi,,0.0,1,3,571541.0,unknown,0,1,18.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002970,u002189,s000067857,2025-11-30 02:58:20,23515.3,0.0,23515.3,card,,0.0,3,7,568518.0,unknown,0,1,74.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002971,u002440,s000067858,2025-11-30 18:42:22,13484.55,0.0,13484.55,upi,,0.0,4,8,574621.0,unknown,1,1,18.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002972,,s000067883,2025-11-30 19:22:31,1201.88,0.0,1201.88,card,,0.0,1,2,561109.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000002973,u001346,s000067933,2025-11-30 10:16:00,23439.89,0.0,23439.89,cod,,0.0,4,11,573828.0,unknown,0,1,28.0,0,1,0,0,0,1,0.0,0,0,26.0,Low
o000002974,u000292,s000067960,2025-11-30 01:12:33,3878.14,0.0,3878.14,netbanking,,0.0,1,2,577970.0,unknown,1,1,28.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002975,u002027,s000067986,2025-11-30 03:18:26,977.02,97.7,879.32,cod,groc10,10.0,2,5,575699.0,unknown,0,1,18.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002976,u000639,s000068082,2025-11-30 21:49:47,3299.18,0.0,3299.18,upi,,0.0,2,3,575438.0,unknown,0,1,18.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002977,u000181,s000068102,2025-11-30 08:49:27,5830.23,0.0,5830.23,upi,,0.0,1,3,563966.0,unknown,1,1,63.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002978,u001652,s000068105,2025-11-30 07:59:01,6715.21,120.0,6595.21,cod,cpn014,1.79,3,4,574441.0,unknown,0,1,21.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002979,u001689,s000068131,2025-11-30 03:12:22,1584.68,0.0,1584.68,upi,,0.0,1,2,568375.0,unknown,0,1,59.0,0,0,0,0,0,0,1180.33,1,0,10.0,Low
o000002980,u001529,s000068143,2025-11-30 06:09:38,5134.3,0.0,5134.3,netbanking,,0.0,4,10,572149.0,unknown,0,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002981,,s000068165,2025-11-30 07:06:50,2346.28,0.0,2346.28,netbanking,,0.0,4,7,563615.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000002982,u002524,s000068214,2025-12-01 13:21:16,15937.62,0.0,15937.62,upi,,0.0,3,8,578896.0,unknown,0,1,22.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002983,,s000068233,2025-12-01 09:44:44,5460.73,0.0,5460.73,cod,,0.0,3,4,561151.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,0,0,8.0,Low
o000002984,u003138,s000068257,2025-12-01 18:14:29,11056.03,0.0,11056.03,upi,,0.0,4,9,575842.0,unknown,0,1,31.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002985,,s000068338,2025-12-01 00:09:38,5278.79,0.0,5278.79,cod,,0.0,4,7,563649.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,1,0,8.0,Low
o000002986,u002991,s000068384,2025-12-01 00:12:05,8971.82,0.0,8971.82,upi,,0.0,2,4,577970.0,unknown,2,1,28.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000002987,u001024,s000068418,2025-12-01 22:10:20,23680.05,0.0,23680.05,card,,0.0,3,6,565285.0,unknown,0,1,62.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002988,u000984,s000068434,2025-12-01 00:48:07,877.32,80.0,797.32,upi,cpn009,9.12,1,2,568518.0,unknown,4,1,74.0,0,0,1,0,0,0,0.0,0,0,35.0,Medium
o000002989,u002442,s000068458,2025-12-01 12:04:13,12289.32,0.0,12289.32,upi,,0.0,4,8,576074.0,unknown,0,1,29.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002990,u001488,s000068498,2025-12-01 08:49:29,3497.96,0.0,3497.96,cod,,0.0,4,7,569190.0,unknown,0,1,55.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002991,u000483,s000068521,2025-12-01 11:45:39,4261.65,0.0,4261.65,upi,,0.0,2,3,577742.0,unknown,0,1,28.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002992,u002443,s000068529,2025-12-01 10:29:26,362.13,0.0,451.54,card,,0.0,1,3,563967.0,unknown,0,1,77.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000002993,u002844,s000068554,2025-12-01 20:59:47,153.94,0.0,239.27,card,,0.0,1,2,577965.0,unknown,3,1,21.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000002994,u002204,s000068559,2025-12-01 05:10:32,387.16,0.0,472.1,card,,0.0,1,1,569539.0,unknown,1,1,76.0,0,0,0,0,1,0,0.0,0,0,18.0,Low
o000002995,u000214,s000068571,2025-12-01 05:42:54,1865.44,0.0,1865.44,cod,,0.0,1,2,576334.0,unknown,0,1,19.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002996,,s000068577,2025-12-01 20:31:39,7398.69,0.0,7398.69,netbanking,,0.0,3,8,568196.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000002997,u001281,s000068633,2025-12-01 08:21:31,1788.22,0.0,1788.22,cod,,0.0,2,4,579609.0,unknown,0,1,27.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002998,u002976,s000068635,2025-12-01 22:44:19,1753.54,0.0,1753.54,cod,,0.0,1,1,571222.0,unknown,0,1,17.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000002999,u002647,s000068644,2025-12-01 00:57:23,6255.84,0.0,6255.84,upi,,0.0,4,9,577080.0,unknown,0,1,26.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000003000,u001358,s000068680,2025-12-01 00:52:23,12231.33,250.0,11981.33,cod,welcome20,2.04,4,9,577080.0,unknown,0,1,26.0,0,0,0,0,1,1,0.0,1,1,33.0,Low
o000003001,u001351,s000068686,2025-12-02 05:15:25,13575.58,0.0,13575.58,cod,,0.0,3,6,565894.0,unknown,0,1,66.0,0,0,0,0,0,1,0.0,1,0,18.0,Low
o000003002,u001594,s000068756,2025-12-02 00:43:12,5996.42,500.0,5496.42,card,flash40,8.34,3,5,573709.0,unknown,2,1,35.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000003003,u000238,s000068764,2025-12-02 06:51:50,3050.08,0.0,3050.08,cod,,0.0,3,5,565285.0,unknown,0,1,62.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
